,acc,bal_acc,roc,eq_loss,eod,spd
0,0.78,0.7761904761904762,0.8357142857142857,-0.2519264536917701,0.027746947835738167,0.02857142857142858
1,0.73,0.7119047619047618,0.7571428571428572,0.015368806509725053,0.010000000000000009,0.0533088235294118
2,0.76,0.7142857142857143,0.7876190476190476,-0.08962585578814941,-0.039999999999999925,-0.07947639083683966
3,0.67,0.6595238095238095,0.7523809523809524,-0.06233978832326287,-0.17307692307692313,-0.23005093378607805
4,0.77,0.7404761904761905,0.8442857142857143,0.046200649933689775,0.1004273504273504,0.14764079147640796
5,0.68,0.6761904761904762,0.7604761904761905,-0.36933825757968897,0.27083333333333337,0.23423423423423417
6,0.65,0.6166666666666667,0.6947619047619047,-0.5618546349365194,0.20999999999999996,0.1361746361746361
7,0.64,0.6761904761904762,0.7238095238095237,-0.03203715851109168,0.26495726495726496,0.20091324200913246
8,0.56,0.6571428571428571,0.7995238095238095,-0.04988978140635042,-0.04999999999999999,-0.0037400654511454134
9,0.68,0.6857142857142857,0.7638095238095237,0.09220659642629592,-0.09999999999999998,-0.06358111266947175
