,acc,bal_acc,roc,eq_loss,eod,spd
0,0.6606648199445984,0.6719046696376672,0.7232048052702965,-0.010974452724994421,0.13623078588439053,0.1511238641798182
1,0.6662049861495845,0.6529471032745592,0.7121681844603759,-0.02722756150491923,0.18340080971659922,0.2064829311530273
2,0.6745152354570637,0.6775237357101337,0.725739197829878,-0.020608461631568598,0.15770056714938607,0.21089606361134172
3,0.6800554016620498,0.6730882444072628,0.7160523951168123,0.03086219562239001,0.12606813261934602,0.19152638218278306
4,0.7073509015256588,0.7035198135198135,0.7442346542346543,-0.0038390063443228817,0.07083825265643451,0.1215245557961302
5,0.651872399445215,0.6433605283605284,0.688962703962704,-0.013579281699446555,0.1293591979075851,0.18231640482279865
6,0.6352288488210819,0.642000777000777,0.7195143745143745,0.04558885688324643,0.15874926517929622,0.22059445737254074
7,0.6740638002773925,0.6765268065268065,0.7354778554778555,0.036523976426585336,0.13120309852335987,0.2177587365591398
8,0.6699029126213593,0.6686013986013986,0.7281973581973581,0.010495244475311916,0.20711445798994188,0.28082997311827956
9,0.6560332871012483,0.655975135975136,0.712024087024087,0.018633212244489217,-0.17207870432338368,-0.21283247066058525
